insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-22T07:19:04Z,MADRID,SEVILLA,2019-04-24T18:00:00Z,2019-04-24T20:32:00Z,AVE,76.3,Turista,Flexible
2019-04-28T11:00:27Z,MADRID,VALENCIA,2019-04-29T15:40:00Z,2019-04-29T17:22:00Z,AVE,66.55,Preferente,Promo
2019-04-15T13:30:36Z,SEVILLA,MADRID,2019-04-17T14:45:00Z,2019-04-17T17:15:00Z,AVE,76.3,Turista,Flexible
2019-04-16T21:47:12Z,MADRID,VALENCIA,2019-04-17T18:40:00Z,2019-04-17T20:20:00Z,AVE,NA,Turista,Flexible
2019-04-26T09:40:44Z,SEVILLA,MADRID,2019-04-27T19:45:00Z,2019-04-27T22:17:00Z,AVE,69.35,Preferente,Promo
2019-04-15T08:37:33Z,MADRID,PONFERRADA,2019-04-17T22:14:00Z,2019-04-18T04:31:00Z,TRENHOTEL,NA,NA,NA
2019-04-23T02:22:21Z,PONFERRADA,MADRID,2019-04-24T17:55:00Z,2019-04-24T22:55:00Z,MD-LD,40.6,Turista con enlace,Promo +
2019-04-19T14:31:06Z,BARCELONA,MADRID,2019-04-25T17:25:00Z,2019-04-25T19:55:00Z,AVE,68.65,Turista,Promo
2019-04-23T21:46:10Z,BARCELONA,MADRID,2019-04-30T19:25:00Z,2019-04-30T21:55:00Z,AVE,68.65,Turista,Promo
2019-04-23T02:11:21Z,SEVILLA,MADRID,2019-04-30T21:00:00Z,2019-04-30T23:52:00Z,AV City,43.55,Turista,Promo
2019-04-16T10:30:01Z,MADRID,BARCELONA,2019-04-24T20:00:00Z,2019-04-24T22:30:00Z,AVE,100.4,Turista,Promo
2019-04-18T07:01:10Z,BARCELONA,MADRID,2019-04-21T13:25:00Z,2019-04-21T16:10:00Z,AVE,NA,Preferente,Flexible
2019-04-16T19:23:39Z,MADRID,VALENCIA,2019-04-24T06:45:00Z,2019-04-24T08:38:00Z,AVE,27.8,Turista,Promo
2019-04-14T15:26:07Z,MADRID,VALENCIA,2019-04-17T09:10:00Z,2019-04-17T10:58:00Z,AVE,57.75,Turista,Promo
2019-04-24T15:00:31Z,BARCELONA,MADRID,2019-04-29T12:00:00Z,2019-04-29T15:10:00Z,AVE,98,Preferente,Promo
2019-04-14T19:19:40Z,VALENCIA,MADRID,2019-04-23T09:50:00Z,2019-04-23T17:28:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-14T18:15:47Z,MADRID,VALENCIA,2019-04-25T21:10:00Z,2019-04-25T23:03:00Z,AVE,51.15,Turista,Promo
2019-04-14T22:14:55Z,MADRID,SEVILLA,2019-04-15T20:35:00Z,2019-04-15T23:15:00Z,AVE,60.3,Turista,Promo
2019-04-15T11:27:29Z,SEVILLA,MADRID,2019-04-23T07:15:00Z,2019-04-23T09:55:00Z,AVE,76.3,Turista,Flexible
2019-04-18T00:28:13Z,MADRID,VALENCIA,2019-04-22T10:40:00Z,2019-04-22T12:20:00Z,AVE,57.75,Turista,Promo
2019-04-16T21:41:03Z,PONFERRADA,MADRID,2019-04-29T17:55:00Z,2019-04-29T22:55:00Z,MD-LD,32.45,Turista con enlace,Promo
2019-04-15T16:03:16Z,MADRID,BARCELONA,2019-04-29T07:30:00Z,2019-04-29T10:40:00Z,AVE,85.1,Turista,Promo
2019-04-15T01:16:33Z,MADRID,BARCELONA,2019-04-22T20:00:00Z,2019-04-22T22:30:00Z,AVE,127.1,Turista,Flexible
2019-04-20T22:28:40Z,MADRID,SEVILLA,2019-04-26T18:00:00Z,2019-04-26T20:32:00Z,AVE,76.3,Turista,Flexible
2019-04-26T01:43:09Z,MADRID,BARCELONA,2019-04-29T07:30:00Z,2019-04-29T10:40:00Z,AVE,107.7,Turista,Flexible
2019-04-12T04:16:39Z,MADRID,VALENCIA,2019-04-18T16:30:00Z,2019-04-18T22:47:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-13T13:02:54Z,MADRID,BARCELONA,2019-04-24T16:00:00Z,2019-04-24T18:30:00Z,AVE,78.8,Turista,Promo
2019-04-13T03:24:07Z,SEVILLA,MADRID,2019-04-29T11:45:00Z,2019-04-29T14:17:00Z,AVE,NA,Turista,Promo
2019-04-14T19:15:39Z,SEVILLA,MADRID,2019-04-26T09:50:00Z,2019-04-26T12:36:00Z,ALVIA,NA,Turista,Flexible
2019-04-17T02:17:39Z,MADRID,VALENCIA,2019-04-17T17:40:00Z,2019-04-17T19:20:00Z,AVE,NA,Turista,Flexible
2019-04-16T23:31:41Z,MADRID,SEVILLA,2019-04-30T16:30:00Z,2019-04-30T18:51:00Z,AVE,76.3,Turista,Flexible
2019-04-14T04:44:17Z,MADRID,SEVILLA,2019-04-22T20:35:00Z,2019-04-22T23:15:00Z,AVE,47.3,Turista,Promo
2019-04-14T17:29:45Z,VALENCIA,MADRID,2019-04-15T09:40:00Z,2019-04-15T11:20:00Z,AVE,57.75,Turista,Promo
2019-04-15T17:15:39Z,BARCELONA,MADRID,2019-04-23T15:00:00Z,2019-04-23T17:45:00Z,AVE,102.15,Turista Plus,Promo
2019-04-25T05:14:47Z,SEVILLA,MADRID,2019-04-28T08:45:00Z,2019-04-28T20:16:00Z,MD,52.5,Turista con enlace,Flexible
2019-04-15T17:11:17Z,BARCELONA,MADRID,2019-04-26T20:00:00Z,2019-04-26T23:10:00Z,AVE,75.4,Turista,Promo
2019-04-15T04:27:13Z,MADRID,VALENCIA,2019-04-17T17:48:00Z,2019-04-17T21:58:00Z,INTERCITY,NA,Turista,Flexible
2019-04-19T16:26:38Z,BARCELONA,MADRID,2019-04-24T12:50:00Z,2019-04-24T15:45:00Z,AVE-TGV,102.15,Turista Plus,Promo
2019-04-23T05:09:30Z,MADRID,PONFERRADA,2019-04-24T17:30:00Z,2019-04-24T21:33:00Z,ALVIA,55.8,Turista,Flexible
2019-04-23T04:23:42Z,SEVILLA,MADRID,2019-04-29T14:58:00Z,2019-04-29T17:50:00Z,ALVIA,67.2,Turista,Flexible
2019-04-20T18:43:10Z,MADRID,PONFERRADA,2019-04-30T14:40:00Z,2019-04-30T18:33:00Z,AVE-MD,59.6,Turista con enlace,Flexible
2019-04-16T03:26:27Z,SEVILLA,MADRID,2019-04-16T10:45:00Z,2019-04-16T13:17:00Z,AVE,60.3,Turista,Promo
2019-04-21T13:25:54Z,SEVILLA,MADRID,2019-04-29T16:45:00Z,2019-04-29T19:17:00Z,AVE,53.4,Turista,Promo
2019-04-12T07:17:41Z,MADRID,SEVILLA,2019-04-24T18:00:00Z,2019-04-24T20:32:00Z,AVE,60.3,Turista,Promo
2019-04-21T11:30:36Z,SEVILLA,MADRID,2019-04-30T06:10:00Z,2019-04-30T08:58:00Z,AV City,43.55,Turista,Promo
2019-04-12T16:25:20Z,MADRID,SEVILLA,2019-04-22T14:00:00Z,2019-04-22T16:32:00Z,AVE,NA,Turista,Promo
2019-04-17T04:11:06Z,MADRID,BARCELONA,2019-04-26T14:00:00Z,2019-04-26T16:30:00Z,AVE,70.15,Turista Plus,Promo
2019-04-17T00:35:57Z,MADRID,VALENCIA,2019-04-30T21:10:00Z,2019-04-30T23:03:00Z,AVE,66.55,Preferente,Promo
2019-04-20T06:22:40Z,VALENCIA,MADRID,2019-04-25T07:10:00Z,2019-04-25T08:51:00Z,AVE,57.75,Turista,Promo
2019-04-14T18:18:33Z,SEVILLA,MADRID,2019-04-15T07:40:00Z,2019-04-15T10:05:00Z,AVE,76.3,Turista,Flexible
2019-04-18T14:19:50Z,SEVILLA,MADRID,2019-04-19T08:35:00Z,2019-04-19T15:26:00Z,LD-MD,45.8,Turista con enlace,Flexible
2019-04-25T09:02:02Z,MADRID,VALENCIA,2019-04-29T14:10:00Z,2019-04-29T16:03:00Z,AVE,57.75,Turista,Promo
2019-04-18T13:35:51Z,PONFERRADA,MADRID,2019-04-22T06:11:00Z,2019-04-22T10:15:00Z,ALVIA,NA,NA,NA
2019-04-28T03:45:47Z,SEVILLA,MADRID,2019-04-28T19:45:00Z,2019-04-28T22:17:00Z,AVE,76.3,Turista,Flexible
2019-04-22T02:10:50Z,MADRID,BARCELONA,2019-04-26T11:30:00Z,2019-04-26T14:40:00Z,AVE,107.7,Turista,Flexible
2019-04-16T22:38:52Z,MADRID,SEVILLA,2019-04-18T10:00:00Z,2019-04-18T12:32:00Z,AVE,76.3,Turista,Flexible
2019-04-12T23:21:27Z,MADRID,SEVILLA,2019-04-29T09:00:00Z,2019-04-29T11:38:00Z,AVE,NA,Turista,Flexible
2019-04-13T21:09:50Z,SEVILLA,MADRID,2019-04-26T15:45:00Z,2019-04-26T18:15:00Z,AVE,76.3,Turista,Flexible
2019-04-21T22:29:11Z,MADRID,SEVILLA,2019-04-26T15:00:00Z,2019-04-26T17:21:00Z,AVE,NA,Turista,Flexible
2019-04-15T03:15:01Z,SEVILLA,MADRID,2019-04-27T19:45:00Z,2019-04-27T22:17:00Z,AVE,61.45,Preferente,Promo
2019-04-12T00:12:54Z,MADRID,BARCELONA,2019-04-19T19:30:00Z,2019-04-19T22:40:00Z,AVE,85.1,Turista,Promo
2019-04-16T03:26:03Z,SEVILLA,MADRID,2019-04-30T14:58:00Z,2019-04-30T17:50:00Z,ALVIA,61.2,Preferente,Promo
2019-04-12T10:08:22Z,MADRID,BARCELONA,2019-04-26T08:00:00Z,2019-04-26T10:30:00Z,AVE,78.8,Turista,Promo
2019-04-19T17:10:51Z,MADRID,SEVILLA,2019-04-20T17:00:00Z,2019-04-20T19:38:00Z,AVE,76.3,Turista,Flexible
2019-04-22T23:00:58Z,MADRID,BARCELONA,2019-04-25T20:00:00Z,2019-04-25T22:30:00Z,AVE,115.65,Preferente,Promo
2019-04-15T11:27:29Z,SEVILLA,MADRID,2019-04-24T14:45:00Z,2019-04-24T17:15:00Z,AVE,69.4,Preferente,Promo
2019-04-15T07:05:06Z,MADRID,SEVILLA,2019-04-22T20:35:00Z,2019-04-22T23:15:00Z,AVE,47.3,Turista,Promo
2019-04-14T07:27:43Z,MADRID,BARCELONA,2019-04-17T17:00:00Z,2019-04-17T19:30:00Z,AVE,115.65,Preferente,Promo
2019-04-22T08:10:23Z,SEVILLA,MADRID,2019-04-28T10:45:00Z,2019-04-28T13:17:00Z,AVE,89.95,Preferente,Promo
2019-04-15T01:05:24Z,VALENCIA,MADRID,2019-04-30T17:30:00Z,2019-04-30T23:58:00Z,MD-LD,32.4,Turista con enlace,Promo +
2019-04-28T01:33:18Z,SEVILLA,MADRID,2019-04-27T19:19:00Z,2019-04-27T21:59:00Z,INTERCITY,NA,Turista,Flexible
2019-04-16T22:32:19Z,SEVILLA,MADRID,2019-04-18T17:45:00Z,2019-04-18T20:17:00Z,AVE,53.4,Turista,Promo
2019-04-15T21:07:08Z,SEVILLA,MADRID,2019-04-20T14:58:00Z,2019-04-20T17:50:00Z,ALVIA,NA,Turista,Flexible
2019-04-17T19:36:59Z,MADRID,VALENCIA,2019-04-23T06:45:00Z,2019-04-23T08:38:00Z,AVE,39.45,Turista,Promo
2019-04-15T17:02:30Z,MADRID,VALENCIA,2019-04-17T14:10:00Z,2019-04-17T16:03:00Z,AVE,NA,Turista,Flexible
2019-04-20T12:11:46Z,MADRID,SEVILLA,2019-04-22T15:00:00Z,2019-04-22T17:21:00Z,AVE,76.3,Turista,Flexible
2019-04-17T07:33:44Z,VALENCIA,MADRID,2019-04-29T15:10:00Z,2019-04-29T17:03:00Z,AVE,39.45,Turista,Promo
2019-04-14T10:19:04Z,SEVILLA,MADRID,2019-04-20T21:00:00Z,2019-04-20T23:52:00Z,AV City,NA,NA,NA
2019-04-22T02:40:17Z,MADRID,VALENCIA,2019-04-28T08:40:00Z,2019-04-28T10:33:00Z,AVE,39.45,Turista,Promo
2019-04-14T03:54:56Z,MADRID,SEVILLA,2019-04-15T07:00:00Z,2019-04-15T09:32:00Z,AVE,76.3,Turista,Flexible
2019-04-18T01:14:15Z,BARCELONA,MADRID,2019-04-21T19:00:00Z,2019-04-21T22:00:00Z,AVE,NA,Preferente,Promo
2019-04-14T05:01:58Z,MADRID,VALENCIA,2019-04-28T15:40:00Z,2019-04-28T17:22:00Z,AVE,51.15,Turista,Promo
2019-04-12T20:11:59Z,MADRID,SEVILLA,2019-04-18T08:30:00Z,2019-04-18T11:14:00Z,ALVIA,NA,Turista,Flexible
2019-04-14T00:30:22Z,MADRID,VALENCIA,2019-04-22T17:48:00Z,2019-04-22T21:58:00Z,INTERCITY,42.9,Turista,Flexible
2019-04-23T03:44:42Z,MADRID,BARCELONA,2019-04-25T07:00:00Z,2019-04-25T09:30:00Z,AVE,132.8,Preferente,Promo
2019-04-15T02:26:49Z,VALENCIA,MADRID,2019-04-15T20:15:00Z,2019-04-15T21:55:00Z,AVE,39.45,Turista,Promo
2019-04-26T23:04:21Z,VALENCIA,MADRID,2019-04-29T19:10:00Z,2019-04-29T20:50:00Z,AVE,39.45,Turista,Promo
2019-04-23T16:12:31Z,BARCELONA,MADRID,2019-04-24T19:25:00Z,2019-04-24T21:55:00Z,AVE,98.55,Preferente,Promo
2019-04-23T06:32:35Z,SEVILLA,MADRID,2019-04-26T21:00:00Z,2019-04-26T23:52:00Z,AV City,49.15,Turista,Promo
2019-04-14T04:38:09Z,MADRID,BARCELONA,2019-04-18T14:30:00Z,2019-04-18T17:21:00Z,AVE,107.7,Turista,Flexible
2019-04-29T01:40:03Z,BARCELONA,MADRID,2019-04-29T16:00:00Z,2019-04-29T19:10:00Z,AVE,107.7,Turista,Flexible
2019-04-22T02:08:43Z,MADRID,BARCELONA,2019-04-28T17:30:00Z,2019-04-28T20:40:00Z,AVE,112.55,Preferente,Promo
2019-04-16T02:04:49Z,BARCELONA,MADRID,2019-04-16T08:00:00Z,2019-04-16T11:10:00Z,AVE,NA,Preferente,Flexible
2019-04-19T13:27:08Z,MADRID,VALENCIA,2019-04-27T11:55:00Z,2019-04-27T13:35:00Z,AVE,58.95,Preferente,Promo
2019-04-22T15:20:06Z,VALENCIA,MADRID,2019-04-23T16:15:00Z,2019-04-23T17:55:00Z,AVE,66.55,Preferente,Promo
2019-04-12T16:16:47Z,MADRID,VALENCIA,2019-04-25T06:45:00Z,2019-04-25T08:38:00Z,AVE,NA,Turista,Promo
2019-04-15T12:41:11Z,MADRID,SEVILLA,2019-04-20T07:00:00Z,2019-04-20T09:55:00Z,AV City,49.15,Turista,Promo
2019-04-12T18:15:42Z,MADRID,VALENCIA,2019-04-16T11:10:00Z,2019-04-16T13:25:00Z,INTERCITY,NA,Turista,Promo
2019-04-24T06:06:15Z,MADRID,SEVILLA,2019-04-24T11:00:00Z,2019-04-24T13:32:00Z,AVE,60.3,Turista,Promo
2019-04-12T16:06:39Z,SEVILLA,MADRID,2019-04-18T08:45:00Z,2019-04-18T20:16:00Z,MD,NA,Turista con enlace,Flexible
2019-04-17T09:15:54Z,MADRID,BARCELONA,2019-04-18T12:30:00Z,2019-04-18T15:30:00Z,AVE,107.7,Turista,Flexible
2019-04-13T04:26:19Z,SEVILLA,MADRID,2019-04-30T08:35:00Z,2019-04-30T15:26:00Z,LD-MD,NA,Turista con enlace,Promo +
2019-04-21T04:32:40Z,MADRID,SEVILLA,2019-04-30T13:10:00Z,2019-04-30T20:51:00Z,MD-LD,34.35,Turista con enlace,Promo +
2019-04-23T20:25:36Z,MADRID,SEVILLA,2019-04-26T06:20:00Z,2019-04-26T09:16:00Z,AV City,49.15,Turista,Promo
2019-04-28T00:07:47Z,MADRID,BARCELONA,2019-04-29T06:30:00Z,2019-04-29T09:20:00Z,AVE,85.1,Turista,Promo
2019-04-15T06:32:55Z,MADRID,VALENCIA,2019-04-26T16:45:00Z,2019-04-26T18:50:00Z,ALVIA,NA,Turista,Flexible
2019-04-12T13:13:27Z,MADRID,SEVILLA,2019-04-29T07:00:00Z,2019-04-29T09:32:00Z,AVE,NA,Preferente,Promo
2019-04-22T04:35:28Z,MADRID,VALENCIA,2019-04-28T17:10:00Z,2019-04-28T18:54:00Z,AVE,73.1,Turista,Flexible
2019-04-18T20:47:02Z,BARCELONA,MADRID,2019-04-25T16:00:00Z,2019-04-25T19:10:00Z,AVE,107.7,Turista,Flexible
2019-04-15T10:52:44Z,MADRID,BARCELONA,2019-04-22T07:30:00Z,2019-04-22T10:40:00Z,AVE,85.1,Turista,Promo
2019-04-22T14:45:53Z,MADRID,BARCELONA,2019-04-23T06:30:00Z,2019-04-23T09:20:00Z,AVE,107.7,Turista,Flexible
2019-04-14T20:20:32Z,SEVILLA,MADRID,2019-04-20T14:58:00Z,2019-04-20T17:50:00Z,ALVIA,NA,Turista,Flexible
2019-04-15T11:19:03Z,BARCELONA,MADRID,2019-04-25T14:00:00Z,2019-04-25T17:10:00Z,AVE,85.1,Turista,Promo
2019-04-19T20:05:29Z,BARCELONA,MADRID,2019-04-21T21:25:00Z,2019-04-21T23:55:00Z,AVE,181.5,Preferente,Flexible
2019-04-20T01:39:33Z,PONFERRADA,MADRID,2019-04-24T11:44:00Z,2019-04-24T16:00:00Z,MD-LD,54.1,Turista con enlace,Flexible
2019-04-20T11:03:24Z,MADRID,SEVILLA,2019-04-20T13:30:00Z,2019-04-20T16:05:00Z,ALVIA,NA,Turista,Promo
2019-04-18T20:14:35Z,BARCELONA,MADRID,2019-04-22T16:00:00Z,2019-04-22T19:10:00Z,AVE,181.5,Preferente,Flexible
2019-04-12T02:17:04Z,MADRID,BARCELONA,2019-04-30T11:30:00Z,2019-04-30T14:40:00Z,AVE,85.1,Turista,Promo
2019-04-14T00:31:10Z,MADRID,VALENCIA,2019-04-17T06:08:00Z,2019-04-17T12:55:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-18T22:26:16Z,VALENCIA,MADRID,2019-04-28T20:15:00Z,2019-04-28T21:55:00Z,AVE,51.15,Turista,Promo
2019-04-14T13:01:50Z,MADRID,BARCELONA,2019-04-28T13:25:00Z,2019-04-28T16:24:00Z,AVE-TGV,112.55,Preferente,Promo
2019-04-18T08:00:27Z,VALENCIA,MADRID,2019-04-25T06:30:00Z,2019-04-25T08:22:00Z,AVE,66.55,Preferente,Promo
2019-04-18T06:35:11Z,MADRID,SEVILLA,2019-04-28T20:00:00Z,2019-04-28T22:21:00Z,AVE,64.05,Turista Plus,Promo
2019-04-14T12:27:49Z,BARCELONA,MADRID,2019-04-26T06:25:00Z,2019-04-26T08:55:00Z,AVE,78.8,Turista,Promo
2019-04-23T15:11:23Z,SEVILLA,MADRID,2019-04-30T14:58:00Z,2019-04-30T17:50:00Z,ALVIA,NA,Turista,Flexible
2019-04-12T11:14:56Z,MADRID,BARCELONA,2019-04-29T10:30:00Z,2019-04-29T13:15:00Z,AVE,NA,Turista,Promo
2019-04-21T16:19:59Z,VALENCIA,MADRID,2019-04-24T20:15:00Z,2019-04-24T21:55:00Z,AVE,39.45,Turista,Promo
2019-04-14T20:04:09Z,MADRID,SEVILLA,2019-04-16T15:00:00Z,2019-04-16T17:21:00Z,AVE,76.3,Turista,Flexible
2019-04-14T04:01:58Z,MADRID,BARCELONA,2019-04-24T08:30:00Z,2019-04-24T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-25T01:06:14Z,MADRID,SEVILLA,2019-04-26T13:30:00Z,2019-04-26T16:05:00Z,ALVIA,87.4,Preferente,Flexible
